N,lr,sr,set_n,KL,entropy
600,0.88,1.0,68,0.15347885721510063,4.6534939992797
600,0.88,1.1,69,0.5050725980018754,4.790772093473445
600,0.88,1.2,70,0.39833200006067876,4.738322173310036
600,0.91,0.8,71,0.21829905708399389,4.6747275840679805
600,0.91,0.9,72,0.8052244931102857,4.805753559385188
600,0.91,1.0,73,1.6156803142502945,4.878092630802885
600,0.91,1.1,74,0.8018336781550608,4.7419174640372965
600,0.91,1.2,75,0.6285065543136747,4.813674652195014
600,0.94,0.8,76,0.3148540204652098,4.711630000895649
600,0.94,0.9,77,0.23122270727164013,4.721488834615929
600,0.94,1.0,78,0.47954166280753635,4.7638884908821115
600,0.94,1.1,79,0.01905574541756461,4.6358092821460835
600,0.94,1.2,80,0.5335016957440936,4.820828925098926
600,0.97,0.8,81,0.009683650271081435,4.608859901047213
600,0.97,0.9,82,0.2360137880770952,4.74739831625278
600,0.97,1.0,83,0.6957497049790313,4.863169367092787
600,0.97,1.1,84,0.10365630226141423,4.749884954790681
600,0.97,1.2,85,0.7432562501794157,4.82217937329391
600,1.0,0.8,86,0.00234238441037014,4.522291850403457
600,1.0,0.9,87,0.001414456620800517,4.639168407055529
600,1.0,1.0,88,0.02019449463989988,4.5477300297395855
600,1.0,1.1,89,0.29819247286378364,4.772865039354478
600,1.0,1.2,90,0.001227331036210486,4.539399043048643
700,0.85,0.8,91,0.3257227295492328,4.672021561513823
700,0.85,0.9,92,0.6682977826387857,4.791993553723531
700,0.85,1.0,93,0.8277289964963173,4.793807756248636
700,0.85,1.1,94,0.3437701163486001,4.703474091997504
700,0.85,1.2,95,1.2812140335587214,4.911123589933218
700,0.88,0.8,96,0.5876166859194991,4.764029197331435
700,0.88,0.9,97,2.054704681748908,4.972519062283622
700,0.88,1.0,98,0.14287744916554582,4.690294720651639
700,0.88,1.1,99,0.17070182277217616,4.737012908208582
700,0.88,1.2,100,1.2015663367054623,4.938707678599819
700,0.91,0.8,101,0.020201833475463532,4.5835403748793375
700,0.91,0.9,102,0.32395278326877175,4.7347198480792585
700,0.91,1.0,103,0.05765043180906213,4.60851125807232
700,0.91,1.1,104,0.7668253842855262,4.832777165587789
700,0.91,1.2,105,0.05959249036360332,4.570818882010979
700,0.94,0.8,106,0.0775037060076642,4.639627086654916
700,0.94,0.9,107,0.21348135881814068,4.729261514239569
700,0.94,1.0,108,0.13729314937118164,4.745428209499466
700,0.94,1.1,109,0.03683719297348255,4.616751081146849
700,0.94,1.2,110,0.009510208436930984,4.601359683174326
700,0.97,0.8,111,0.10651680279982526,4.676768684046844
700,0.97,0.9,112,0.917552177523107,4.8205295291320285
700,0.97,1.0,113,0.04121354931259817,4.650131157506081
700,0.97,1.1,114,0.011346150416440794,4.568096751720837
700,0.97,1.2,115,0.06115985387689073,4.601140725405715
700,1.0,0.8,116,0.0070899192544587285,4.645599253237096
700,1.0,0.9,117,0.007215413469922636,4.620716892891668
700,1.0,1.0,118,0.03748791453362663,4.493963994941426
700,1.0,1.1,119,0.009545837804584198,4.586556492552289
700,1.0,1.2,120,0.018644964045665777,4.527452702170995
800,0.85,0.8,121,0.8200740983751063,4.843832917915112
800,0.85,0.9,122,0.87335102847546,4.907637785171135
800,0.85,1.0,123,0.04704041028451113,4.525692419912716
800,0.85,1.1,124,0.6527421122655175,4.806184734073851
800,0.85,1.2,125,0.3062932602152447,4.769693462000283
800,0.88,0.8,126,0.02069369329270036,4.4399778760889435
800,0.88,0.9,127,0.1187828496816206,4.623099640144088
800,0.88,1.0,128,0.09996305981758898,4.657848712285947
800,0.88,1.1,129,1.0115711325427879,4.8269462743607905
800,0.88,1.2,130,0.5356718600452446,4.803175755235149
800,0.91,0.8,131,0.04143782069212535,4.558481557235619
800,0.91,0.9,132,0.2587002782581346,4.662010344417456
800,0.91,1.0,133,0.2826525132040156,4.7303266234589225
800,0.91,1.1,134,0.2178095086165196,4.738832743639543
800,0.91,1.2,135,1.7353261583434239,4.918928474215129
800,0.94,0.8,136,0.026413026514516817,4.600098041375904
800,0.94,0.9,137,0.000341161406385089,4.514228854108287
800,0.94,1.0,138,0.4479126923116977,4.744705545662841
800,0.94,1.1,139,0.012238513245740991,4.563354224217533
800,0.94,1.2,140,0.14254822659646588,4.677277618534768
800,0.97,0.8,141,0.1525920542657603,4.692111130744955
800,0.97,0.9,142,0.0004024431909697467,4.5706824014501635
800,0.97,1.0,143,0.6593222906573339,4.805550389146108
800,0.97,1.1,144,0.3383788738558843,4.777430594163092
800,0.97,1.2,145,0.06783682213885112,4.682107710253659
800,1.0,0.8,146,0.004559757129163462,4.503846587031553
800,1.0,0.9,147,0.014319224256500507,4.542156018314894
800,1.0,1.0,148,0.020867998812718218,4.54683054693209
800,1.0,1.1,149,0.03914269699597145,4.48377114997093
800,1.0,1.2,150,0.015460726855470352,4.477190537705429
900,0.85,0.8,151,0.5946955991360203,4.760941012488431
900,0.85,0.9,152,0.4953700166527144,4.782005149548312
900,0.85,1.0,153,0.7072412610601462,4.822510499451879
900,0.85,1.1,154,1.655595603224937,4.986719174358899
900,0.85,1.2,155,1.1467290699211383,4.843529214785047
900,0.88,0.8,156,0.2213166587604469,4.683935032252543
900,0.88,0.9,157,1.5523184267398822,4.9084598894733436
900,0.88,1.0,158,1.0316792878169827,4.849226570741843
900,0.88,1.1,159,0.1276472014468008,4.702631148073573
900,0.88,1.2,160,0.13485247508023027,4.587208894737038
900,0.91,0.8,161,0.37201972124321425,4.701138306553462
900,0.91,0.9,162,0.11346972147819934,4.665311761103387
900,0.91,1.0,163,1.4859451010803262,5.002916034096239
900,0.91,1.1,164,0.32316998665370333,4.70364223656042
900,0.91,1.2,165,1.0009088828613248,4.886054172730271
900,0.94,0.8,166,0.01263305390821087,4.556239522900038
900,0.94,0.9,167,0.13769328421718177,4.657828676832603
900,0.94,1.0,168,0.35765899695691683,4.776472035835418
900,0.94,1.1,169,0.0016915826614725647,4.545058588016721
900,0.94,1.2,170,0.014581692841120826,4.558329519703946
900,0.97,0.8,171,0.003363517907490088,4.488575092437279
900,0.97,0.9,172,0.024696595995486723,4.662772295231763
900,0.97,1.0,173,0.10223014813417744,4.678575039216
900,0.97,1.1,174,0.08060115450731928,4.630533619228643
900,0.97,1.2,175,0.8614861692300053,4.815546385618501
900,1.0,0.8,176,0.0010281106882523853,4.554295762065532
900,1.0,0.9,177,0.0137727592721214,4.576922671063169
900,1.0,1.0,178,0.0408943863631093,4.4606895453635875
900,1.0,1.1,179,0.01699891567983797,4.52565512932663
900,1.0,1.2,180,0.029192040816191568,4.442066695301587
1000,0.85,0.8,181,0.5376583514272659,4.745353835037441
1000,0.85,0.9,182,0.34628788325634063,4.688014919262127
1000,0.85,1.0,183,1.0862859559310734,4.82953656006617
1000,0.85,1.1,184,0.42328121970202703,4.735612025598351
1000,0.85,1.2,185,1.6661618545048893,4.952923958664245
1000,0.88,0.8,186,0.22044458493629507,4.665926519538057
1000,0.88,0.9,187,0.3639163957489008,4.680868956408299
1000,0.88,1.0,188,1.2384624897510124,4.89649237373914
1000,0.88,1.1,189,0.6035288884999362,4.763551970303996
1000,0.88,1.2,190,0.22507484688598953,4.691437245591129
1000,0.91,0.8,191,0.11195509202392617,4.630516052909971
1000,0.91,0.9,192,0.1928355021109516,4.7161852682970675
1000,0.91,1.0,193,0.8136702456174861,4.860860937983896
1000,0.91,1.1,194,1.2252487333669682,4.875542673240703
1000,0.91,1.2,195,1.1042423407334296,4.929794086545517
1000,0.94,0.8,196,0.47887927245551687,4.6998233145939246
1000,0.94,0.9,197,0.45079939749681586,4.757289781658802
1000,0.94,1.0,198,0.8247827684933766,4.781440240725758
1000,0.94,1.1,199,0.9836782807217277,4.880208084628004
1000,0.94,1.2,200,0.2801256208363096,4.691465304279685
1000,0.97,0.8,201,0.34526230221927123,4.70994904574655
1000,0.97,0.9,202,0.07425715323812965,4.628791673507845
1000,0.97,1.0,203,0.04947578407308335,4.572800039697564
1000,0.97,1.1,204,0.0015885441140968768,4.558873483771465
1000,0.97,1.2,205,0.12292496964646515,4.7223166712975715
1000,1.0,0.8,206,0.006759945610302539,4.486758381171656
1000,1.0,0.9,207,0.009145233052108282,4.535577454223147
1000,1.0,1.0,208,0.20013142343458565,4.598588618027749
1000,1.0,1.1,209,0.004933340822414221,4.58525173400627
1000,1.0,1.2,210,0.008246061563804571,4.530036030558424
