N,lr,sr,set_n,KL,entropy
400,0.91,0.8,11,1.2689109617225256,4.9098476221414815
400,0.91,0.8,11,0.1896870238980987,4.709449923957499
400,0.91,0.8,11,0.002437738422465166,4.477477399684117
400,0.91,0.8,11,0.23357926570177642,4.642349578284078
400,0.91,0.8,11,0.08217814544997004,4.69650994018956
400,0.91,0.8,11,0.0009421748324252924,4.558086193366227
400,0.91,0.8,11,0.20863080716104,4.671522242528306
400,0.91,0.8,11,0.1531693243776145,4.677559209273737
400,0.91,0.8,11,1.2517545532781034,4.786634134385505
400,0.91,0.8,11,0.018199830178156885,4.612015339000769
400,0.91,0.8,11,0.02814827932731727,4.410866860941953
400,0.91,0.8,11,0.32832045193188725,4.740259564426974
400,0.91,0.8,11,0.12954596100137827,4.660761565801353
400,0.91,0.8,11,0.124744410731185,4.612216539717198
400,0.91,0.8,11,0.02305498773601475,4.602948338474876
400,0.91,0.8,11,0.03537321189113641,4.6386075097096615
400,0.91,0.8,11,0.19436330670337088,4.7348210340165515
400,0.91,0.8,11,0.11373429633341128,4.670759217150584
400,0.91,0.8,11,0.07388400162038236,4.62759394562143
400,0.91,0.8,11,0.08799309592801824,4.657587979270045
400,0.91,0.8,11,2.045079877186966,4.957578510876638
400,0.91,0.8,11,0.045053825240899834,4.537186251474095
400,0.91,0.8,11,0.003549645439379889,4.507708985818575
400,0.91,0.8,11,0.2719816025944741,4.686561533148893
400,0.91,0.8,11,0.7146580009974748,4.839961306946439
400,0.91,0.8,11,0.2631006789882216,4.772449868727257
400,0.91,0.8,11,0.11822776174153221,4.50072368887826
400,0.91,0.8,11,0.3814053834776505,4.750342943780902
400,0.91,0.8,11,0.8640084281542645,4.866271911564633
400,0.91,0.8,11,0.6389424604468619,4.852542789337916
400,0.91,0.8,11,0.7428688753788508,4.928993344997295
400,0.91,0.8,11,0.10398084666650587,4.759189304571434
400,0.91,0.8,11,0.13366610332411624,4.668203048505903
400,0.91,0.8,11,0.013830753722831463,4.642618261347819
400,0.91,0.8,11,0.24071667109318587,4.620544366257842
400,0.91,0.8,11,0.22778880515058775,4.7183605241702296
400,0.91,0.8,11,1.7902656217745478,4.9749817386514295
400,0.91,0.8,11,0.3511994959339761,4.747876168497596
400,0.91,0.8,11,0.002591756502855721,4.511686152273603
400,0.91,0.8,11,1.73826954485414,4.937623734901536
400,0.91,0.8,11,0.011501332999200038,4.529097350261553
400,0.91,0.8,11,0.013847992764459579,4.54530512112649
400,0.91,0.8,11,0.058029606156404984,4.513599352099586
400,0.91,0.8,11,0.1680671033041251,4.6551862196766995
400,0.91,0.8,11,2.07618363518472,4.979176318088246
400,0.91,0.8,11,0.004290677609658278,4.570943559957675
400,0.91,0.8,11,0.33438375609030246,4.804687127946903
400,0.91,0.8,11,0.6136256612749307,4.812769767641738
400,0.91,0.8,11,0.5461750498994752,4.806741432218766
400,0.91,0.8,11,0.17426387099810425,4.716194408169209
400,0.91,0.8,11,0.8226053036546868,4.899818015944543
400,0.91,0.8,11,0.002780392408740982,4.524944583326233
400,0.91,0.8,11,0.00576943135166268,4.577125473394095
400,0.91,0.8,11,0.0036898768786516253,4.5100534900206455
400,0.91,0.8,11,0.026621290341350877,4.605108821487818
400,0.91,0.8,11,0.010439160990520202,4.564025080232932
400,0.91,0.8,11,0.016112151211715865,4.5645584643743655
400,0.91,0.8,11,0.39762102475408784,4.746959120961387
400,0.91,0.8,11,0.36704978415756,4.777798087116507
400,0.91,0.8,11,0.05321923418620979,4.634684363745516
400,0.91,0.8,11,0.17926217690922577,4.6039573860904675
400,0.91,0.8,11,0.07359967346574223,4.633703988724927
400,0.91,0.8,11,0.1749550435666287,4.709403978585412
400,0.91,0.8,11,1.0600282728042132,4.817224295139862
400,0.91,0.8,11,0.22999098295802445,4.697063845900744
400,0.91,0.8,11,0.02888875352972861,4.602260633118867
400,0.91,0.8,11,0.10263564795284319,4.702427409017584
400,0.91,0.8,11,3.3359861803525446,5.034092043483495
400,0.91,0.8,11,1.5731353176250347,4.956354454265048
400,0.91,0.8,11,0.6353133671753852,4.852280553359159
400,0.91,0.8,11,0.027621638810008467,4.494474371495723
400,0.91,0.8,11,0.0035029777094165242,4.5573477348164975
400,0.91,0.8,11,0.36381208084890493,4.777038870451333
400,0.91,0.8,11,0.05749940394886301,4.6741703320831585
400,0.91,0.8,11,0.0016943913432503762,4.434346376102699
400,0.91,0.8,11,0.037405589647956275,4.521368249679675
400,0.91,0.8,11,0.5250861999509755,4.785665630832413
400,0.91,0.8,11,0.9742866536012023,4.851909560490345
400,0.91,0.8,11,0.004491733600292296,4.475574211372406
400,0.91,0.8,11,0.6277261154151581,4.768037977818783
400,0.91,0.8,11,0.40565423917812626,4.752973206849029
400,0.91,0.8,11,0.01197461347645135,4.672336486323283
400,0.91,0.8,11,0.9250890322729729,4.932475020787212
400,0.91,0.8,11,0.2814653960789668,4.71138856870549
400,0.91,0.8,11,0.030522702024388382,4.574598274992367
400,0.91,0.8,11,0.03387812637056847,4.595456421572861
400,0.91,0.8,11,1.3745759117878171,4.944091104880352
400,0.91,0.9,12,0.025798498164204906,4.645194999439256
400,0.91,0.9,12,1.5911862288243206,4.900698602760242
400,0.91,0.9,12,0.47518113859114985,4.7490717446320865
400,0.91,0.9,12,2.030320387382674,5.008175747950746
400,0.91,0.9,12,0.12198288255643858,4.691761987956426
400,0.91,0.9,12,1.2090101128475907,4.979775809176716
400,0.91,0.9,12,0.2627262854262781,4.684677437033969
400,0.91,0.9,12,0.025537506458598893,4.600369604183341
400,0.91,0.9,12,1.3961735184653143,4.909132763541013
400,0.91,0.9,12,1.6901178066461802,4.953451775851901
400,0.91,0.9,12,0.20363272314513442,4.707478639089151
400,0.91,0.9,12,0.23819642003743569,4.781301473508478
400,0.91,0.9,12,0.3171278954580671,4.715346666946337
400,0.91,0.9,12,0.002474838332758803,4.564424063116164
400,0.91,0.9,12,0.9634575946417587,4.799293340318501
400,0.91,0.9,12,0.5994252782214671,4.829168522153095
400,0.91,0.9,12,0.005392532345374169,4.614544845332773
400,0.91,0.9,12,0.4148436082212082,4.796125104148101
400,0.91,0.9,12,0.010454428906938776,4.660287919232551
400,0.91,0.9,12,0.7616442015469679,4.862564585152259
400,0.91,0.9,12,0.07721122991190738,4.590726982600756
400,0.91,0.9,12,0.36155652136896377,4.727908209540694
400,0.91,0.9,12,0.008052031236853259,4.640086188708642
400,0.91,0.9,12,0.9042454508152129,4.810581761569326
400,0.91,0.9,12,0.1430276964273432,4.656933165256934
400,0.91,0.9,12,2.0357312015742925,5.007601228280913
400,0.91,0.9,12,1.8307590739179416,4.991080485813279
400,0.91,0.9,12,0.17943397088057927,4.726823292145667
400,0.91,0.9,12,0.016204194278970956,4.645898040443808
400,0.91,0.9,12,0.4832144992014976,4.768793256606222
400,0.91,0.9,12,2.121737354267374,5.017967650253155
400,0.91,0.9,12,0.0014247569186045615,4.571611897695394
400,0.91,0.9,12,0.01577977602669933,4.562285448192338
400,0.91,0.9,12,0.5155678819384233,4.821539903526874
400,0.91,0.9,12,0.5684392746584557,4.866023007253866
400,0.91,0.9,12,0.1475994831556094,4.715978511430018
400,0.91,0.9,12,1.6185407808213468,5.013251735283024
400,0.91,0.9,12,1.5484881517995261,4.964356655304937
400,0.91,0.9,12,1.265215732849644,4.944125504820292
400,0.91,0.9,12,0.6457727187338294,4.819785098639279
400,0.91,0.9,12,0.11961387781617958,4.638564061648764
400,0.91,0.9,12,2.3024769662923914,5.051126502588017
400,0.91,0.9,12,0.49792019991205416,4.738396565412183
400,0.91,0.9,12,0.768015821514016,4.898582327998733
400,0.91,0.9,12,1.8738371771572655,4.935261571752335
400,0.91,0.9,12,0.20004132371240868,4.6786269998174435
400,0.91,0.9,12,1.7416778558819728,4.903309299968091
400,0.91,0.9,12,0.28906238480845875,4.74817818238547
400,0.91,0.9,12,0.14763293647883602,4.722897648487816
400,0.91,0.9,12,0.03015588234185894,4.631999930169195
400,0.91,0.9,12,0.031943795286808505,4.656149573817931
400,0.91,0.9,12,0.47230100033491373,4.729751815331172
400,0.91,0.9,12,0.43063881638989254,4.682481075242333
400,0.91,0.9,12,0.006276396705300331,4.580438470771326
400,0.91,0.9,12,0.09577017833723793,4.650719969078291
400,0.91,0.9,12,0.30089702100894794,4.674337275619321
400,0.91,0.9,12,0.2819509374501764,4.843222914450475
400,0.91,0.9,12,0.006136968635102348,4.472493164203365
400,0.91,0.9,12,0.32041429884019323,4.737675843959563
400,0.91,0.9,12,3.307084238931258,5.121303395133024
400,0.91,0.9,12,0.17388725828590934,4.641723456275793
400,0.91,0.9,12,0.010270750039523852,4.544380885616384
400,0.91,0.9,12,0.13422786466321432,4.7430055134017906
400,0.91,0.9,12,1.2440212537244055,4.90103643494814
400,0.91,0.9,12,0.27384235541888824,4.644863556594975
400,0.91,0.9,12,0.3713519141299968,4.746951537861724
400,0.91,0.9,12,2.8723709561293695,5.054260460665807
400,0.91,0.9,12,1.0076467768621105,4.9029325573310745
400,0.91,0.9,12,0.6984391547656434,4.814108316491806
400,0.91,0.9,12,0.04505504679489733,4.422459893816567
400,0.91,0.9,12,0.006763880418288647,4.574005600980861
400,0.91,0.9,12,0.25187713585829496,4.70702102770207
400,0.91,0.9,12,0.1611416683884834,4.612547251571241
400,0.91,0.9,12,1.7089076617448025,4.967522170175883
400,0.91,0.9,12,0.37694162697704187,4.653505850217808
400,0.91,0.9,12,0.4167765173711623,4.864219190948235
400,0.91,0.9,12,2.9414203536455497,5.091307545486683
400,0.91,0.9,12,0.9219088246369338,4.853333026179003
400,0.91,0.9,12,1.7147681729633593,4.940535748225693
400,0.91,0.9,12,0.3123836778000969,4.738324152788497
400,0.91,0.9,12,0.07590852785613572,4.603054097541156
400,0.91,0.9,12,0.214864352192889,4.6137895043137505
400,0.91,0.9,12,0.5311502030434678,4.752522628071191
400,0.91,0.9,12,0.7246264301963168,4.848158006596599
400,0.91,0.9,12,4.372466823138163,5.179954061035606
400,0.91,0.9,12,2.408047049132578,4.969970734389864
400,0.91,0.9,12,0.49929375300408574,4.881254302503475
400,0.91,0.9,12,5.033666304527817,5.190882539310028
400,0.91,0.9,12,0.2093332032956208,4.75325812720059
400,0.91,0.9,12,1.3522552727358526,4.934319085140418
400,0.91,0.9,12,0.5251413491060127,4.832931757940427
400,0.91,0.9,12,1.1129380714467478,4.870878742687806
400,0.91,0.9,12,0.9198103217652396,4.85262450894854
400,0.91,0.9,12,0.1038754364418562,4.566932975056991
400,0.91,0.9,12,0.016094327767785244,4.576151043921728
400,0.91,0.9,12,0.3390666316599701,4.790980145756865
400,0.91,0.9,12,1.3858931176774794,5.01403785806033
400,0.91,0.9,12,0.06098798395454349,4.753189342219189
400,0.91,0.9,12,1.562613804591623,5.010629682881769
400,0.91,0.9,12,0.916041663082684,4.858714350485791
400,0.91,1.0,13,0.5240795620806282,4.791582162821095
400,0.91,1.0,13,0.26511080630678063,4.7156031870023245
400,0.91,1.0,13,0.8025853741519571,4.901795915084062
400,0.91,1.0,13,0.3387806189746037,4.819677824771348
400,0.91,1.0,13,0.8618311574863917,4.892557470586381
400,0.91,1.0,13,1.182526244711814,4.930374768745322
400,0.91,1.0,13,0.8567832701632154,4.900022582773778
400,0.91,1.0,13,2.087399046712946,4.999556751558474
400,0.91,1.0,13,1.661605593292011,4.951589278557024
400,0.91,1.0,13,0.05958060381918247,4.634133811439627
400,0.91,1.0,13,2.199713514823736,5.035304624324947
400,0.91,1.0,13,0.25709418738024703,4.667365972573368
400,0.91,1.0,13,0.41480326996841976,4.750383737058973
400,0.91,1.0,13,0.07699736623867115,4.728559172481411
400,0.91,1.0,13,0.3521804829470342,4.753875917466121
400,0.91,1.0,13,0.33363684156636214,4.681365240876522
400,0.91,1.0,13,1.1996802223452423,4.961076008418832
400,0.91,1.0,13,0.212117793482124,4.69485363312357
400,0.91,1.0,13,0.025816382059836912,4.647686977386199
400,0.91,1.0,13,0.19643777234081586,4.734704764756564
400,0.91,1.0,13,0.6281104707612158,4.850288863465599
400,0.91,1.0,13,0.007157110834454344,4.512462821565175
400,0.91,1.0,13,0.32866204346473293,4.801411513470215
400,0.91,1.0,13,2.2785358791311836,4.986196180579951
400,0.91,1.0,13,0.4683081563392037,4.779632974108868
400,0.91,1.0,13,0.06526348754256626,4.643439401814138
400,0.91,1.0,13,0.00578201503239934,4.538108069614834
400,0.91,1.0,13,0.43610363189101475,4.812177013038801
400,0.91,1.0,13,1.028615283217108,4.947237436983112
400,0.91,1.0,13,0.3722685271961482,4.787913532026106
400,0.91,1.0,13,0.5654360036789796,4.888174791743785
400,0.91,1.0,13,1.5814701687246215,4.932888937932116
400,0.91,1.0,13,0.036186900267542906,4.670617741461344
400,0.91,1.0,13,2.4991368672295247,5.01751991658908
400,0.91,1.0,13,1.284994627898675,4.863896231585331
400,0.91,1.0,13,1.149368620626628,4.984494218596289
400,0.91,1.0,13,1.497798738461395,4.917734396272247
400,0.91,1.0,13,1.917251002485373,5.071889796413941
400,0.91,1.0,13,2.246778706697135,5.011825084317083
400,0.91,1.0,13,0.10455923836191262,4.649672444126846
400,0.91,1.0,13,0.05203319433803104,4.628616905929715
400,0.91,1.0,13,0.7459952052247079,4.887597176190556
400,0.91,1.0,13,1.2116031683063135,4.901481017202253
400,0.91,1.0,13,2.6287270816309163,5.0419921311084686
400,0.91,1.0,13,0.4439616915470852,4.802100512992815
400,0.91,1.0,13,0.5419843961722542,4.900685827606154
400,0.91,1.0,13,0.1672912124850568,4.689037558859198
400,0.91,1.0,13,0.3266211877703684,4.74987782981209
400,0.91,1.0,13,0.3099864851546465,4.734152946825477
400,0.91,1.0,13,0.04367330103123551,4.7091525370101674
400,0.91,1.0,13,2.2382225107313127,4.989432598733647
400,0.91,1.0,13,1.0106172512590639,4.87616070513095
400,0.91,1.0,13,0.3146393931751228,4.775788471329184
400,0.91,1.0,13,1.406811624138784,5.018072074425475
400,0.91,1.0,13,0.15198261492928755,4.6850376986624305
400,0.91,1.0,13,3.20237388768157,5.102219653180181
400,0.91,1.0,13,1.5942493068444525,4.980441089210288
400,0.91,1.0,13,0.16818669507587874,4.679749784706418
400,0.91,1.0,13,0.02990283858942107,4.496624946535295
400,0.91,1.0,13,1.4781596365949687,4.858233985549788
400,0.91,1.0,13,1.3585404162908556,4.872970214967401
400,0.91,1.0,13,2.012241868997137,5.020337357564841
400,0.91,1.0,13,1.5258692515889405,5.038023790377304
400,0.91,1.0,13,0.0055552749605436175,4.571833357102063
400,0.91,1.0,13,0.42802170130370654,4.73603806316666
400,0.91,1.0,13,1.7245768177080523,4.917422189654052
400,0.91,1.0,13,0.011093794779273778,4.651517337486554
400,0.91,1.0,13,2.0608796742048185,5.0437943236209986
400,0.91,1.0,13,0.11486491599346865,4.716468771735611
400,0.91,1.0,13,0.4673672577701341,4.8444739192466555
400,0.91,1.0,13,1.89385474825572,5.0482629209185745
400,0.91,1.0,13,0.0651279932334357,4.677242905740383
400,0.91,1.0,13,0.2751963879017837,4.71201790491927
400,0.91,1.0,13,0.28570735066898484,4.725698654747918
400,0.91,1.0,13,0.5004789663736895,4.846797528524046
400,0.91,1.0,13,0.9473739261334843,4.87351653287106
400,0.91,1.0,13,0.045704011979580524,4.604174342257256
400,0.91,1.0,13,0.025747456067511255,4.674970236750367
400,0.91,1.0,13,0.004791482003541233,4.635997190243813
400,0.91,1.0,13,1.016120276481288,4.940432532564965
400,0.91,1.0,13,0.4189726148451608,4.7998450852907
400,0.91,1.0,13,0.3024587193761248,4.813283383807645
400,0.91,1.0,13,0.5808006739653611,4.781542422155816
400,0.91,1.0,13,0.8127159913421069,4.827787630680724
400,0.91,1.0,13,0.010120738156361473,4.567903342911119
400,0.91,1.0,13,1.6687288853225861,5.000436098974303
400,0.91,1.0,13,0.032391601422361714,4.658214259634346
400,0.91,1.0,13,3.3287805562460226,5.124447761797597
400,0.91,1.0,13,1.5333496559893696,4.931946401131304
400,0.91,1.0,13,0.47667714704691544,4.728385891442455
400,0.91,1.0,13,0.50154775681915,4.745250299868497
400,0.91,1.0,13,0.6137260315790358,4.813601842480601
400,0.91,1.0,13,0.027018347276089646,4.603021033566679
400,0.91,1.0,13,0.8074915247846651,4.928358937634881
400,0.91,1.0,13,0.18826131773447352,4.6183895310001
400,0.91,1.0,13,0.03378479018795394,4.630070436905693
400,0.91,1.0,13,0.20477515485242645,4.798543240660898
400,0.91,1.0,13,1.4236590448767417,4.998443509575447
400,0.91,1.0,13,2.7060758226848423,5.118675267020475
400,0.91,1.0,13,1.9858948335424091,4.91181559532705
400,0.91,1.1,14,0.5898211011028751,4.874163786400879
400,0.91,1.1,14,2.309544221051639,5.035857302477998
400,0.91,1.1,14,0.20157844494536187,4.703251504886311
400,0.91,1.1,14,1.921399499708073,5.047512412889378
400,0.91,1.1,14,0.35694874328840753,4.86285247844027
400,0.91,1.1,14,0.21972423530120075,4.6870509984999735
400,0.91,1.1,14,0.4549787810277459,4.7572025261808335
400,0.91,1.1,14,0.16745246729488467,4.6382555613035255
400,0.91,1.1,14,0.4834000496325682,4.817786481270751
400,0.91,1.1,14,1.8092873481679617,4.974772976035852
400,0.91,1.1,14,1.901589258056743,4.971332878317442
400,0.91,1.1,14,1.415457394893265,5.002670193312368
400,0.91,1.1,14,0.3060450756535728,4.839923396952003
400,0.91,1.1,14,0.20140220519902519,4.681593597785444
400,0.91,1.1,14,3.6537345814197675,5.153632435200183
400,0.91,1.1,14,2.131321149117855,5.028601744398662
400,0.91,1.1,14,1.4040213788269587,4.936008379389841
400,0.91,1.1,14,0.15081470917361142,4.682842527232525
400,0.91,1.1,14,0.7056000855519506,4.868413649729153
400,0.91,1.1,14,0.04096806793261535,4.688653184053849
400,0.91,1.1,14,1.7754930794989972,5.020059654367412
400,0.91,1.1,14,1.715331652413922,5.009641402570602
400,0.91,1.1,14,0.26825864437509483,4.765429834219553
400,0.91,1.1,14,0.3427424858894168,4.739608496749982
400,0.91,1.1,14,0.0021528995961069388,4.675428214949998
400,0.91,1.1,14,2.199153363500275,5.054218668144747
400,0.91,1.1,14,0.7188073042632225,4.836484637620688
400,0.91,1.1,14,0.36257131408207627,4.754606040363292
400,0.91,1.1,14,1.113425251692479,4.917568355930718
400,0.91,1.1,14,0.1285160440039018,4.750281155434205
400,0.91,1.1,14,0.14200809589005095,4.650451179264772
400,0.91,1.1,14,1.1879472899333399,4.95871162683234
400,0.91,1.1,14,0.008331369421657235,4.472455308352092
400,0.91,1.1,14,0.02901010983745813,4.4391545070826215
400,0.91,1.1,14,0.0020292603858363904,4.471122231570895
400,0.91,1.1,14,0.412065386560601,4.758037769851045
400,0.91,1.1,14,2.345031896241116,5.049935774300879
400,0.91,1.1,14,0.25524232692461213,4.764249836914378
400,0.91,1.1,14,2.0151859554952494,5.009713616589044
400,0.91,1.1,14,0.4678839508581429,4.803789415370341
400,0.91,1.1,14,1.6636482951691074,4.963236820659265
400,0.91,1.1,14,0.049551453409678134,4.683001589892017
400,0.91,1.1,14,1.204196515314501,4.87409536025514
400,0.91,1.1,14,0.12416767499868468,4.70567206879115
400,0.91,1.1,14,1.4148825183645815,4.975235056232908
400,0.91,1.1,14,2.012325427982681,5.0305764889956945
400,0.91,1.1,14,0.24436544024844198,4.735327371593223
400,0.91,1.1,14,1.6273326070250358,4.9881940530498365
400,0.91,1.1,14,1.6944476059096372,4.970954802245569
400,0.91,1.1,14,0.035196913305945085,4.646832280151592
400,0.91,1.1,14,2.271946019890266,5.058604334577694
400,0.91,1.1,14,0.690470390514242,4.8795233252811965
400,0.91,1.1,14,0.5247116710704859,4.769384378803257
400,0.91,1.1,14,0.07312269361406704,4.66800108254596
400,0.91,1.1,14,0.17889568618919918,4.640018095313349
400,0.91,1.1,14,0.11665686838068798,4.613907133585175
400,0.91,1.1,14,0.5888640751836588,4.834133405009048
400,0.91,1.1,14,2.0061040828410635,5.016708918808451
400,0.91,1.1,14,0.029095275509738828,4.567158901971996
400,0.91,1.1,14,0.06125612475664974,4.600257028664533
400,0.91,1.1,14,0.479617397620158,4.808239295164206
400,0.91,1.1,14,1.478223400033805,4.951855514199007
400,0.91,1.1,14,0.41238150802179446,4.772033533256048
400,0.91,1.1,14,0.3231519640657101,4.79955735989033
400,0.91,1.1,14,0.7592853923704559,4.860445740274992
400,0.91,1.1,14,2.0064540242789555,5.027609573272375
400,0.91,1.1,14,0.6638384227207467,4.8255113763654744
400,0.91,1.1,14,1.3368240281424515,4.972255785815604
400,0.91,1.1,14,1.2114162784840747,4.915905970975917
400,0.91,1.1,14,2.363169722600472,5.091930954015636
400,0.91,1.1,14,0.3260965754682621,4.827441222928421
400,0.91,1.1,14,0.19999554755329843,4.695495062854688
400,0.91,1.1,14,0.18074204658683474,4.668152593959377
400,0.91,1.1,14,0.39699682996785834,4.75920356421892
400,0.91,1.1,14,0.8696673339715082,4.8539144132469305
400,0.91,1.1,14,0.002141723663091074,4.522262884026391
400,0.91,1.1,14,2.07829252818085,5.0259065825209515
400,0.91,1.1,14,0.5530759585346102,4.854556877652014
400,0.91,1.1,14,0.8955295388925524,4.864040684214174
400,0.91,1.1,14,4.089034603620818,5.131616681819158
400,0.91,1.1,14,0.024649810486171493,4.569006638344684
400,0.91,1.1,14,0.8022081219347965,4.876847675562415
400,0.91,1.1,14,0.7340556175613602,4.85231199537877
400,0.91,1.1,14,2.3886767360609724,5.021696367229355
400,0.91,1.1,14,1.5242894206758464,4.985733738232486
400,0.91,1.1,14,0.012697631874629939,4.420994524747467
400,0.91,1.1,14,0.70029492600294,4.895662786913832
400,0.91,1.1,14,2.3759604604250657,5.059191659749189
400,0.91,1.1,14,0.6173490876519405,4.8266518019441556
400,0.91,1.1,14,2.565984377000877,5.1123362933680285
400,0.91,1.1,14,0.24984321334249399,4.724670438008048
400,0.91,1.1,14,0.03524438300585681,4.64472736354789
400,0.91,1.1,14,0.6298388150735241,4.780414203836327
400,0.91,1.1,14,0.08259566422778321,4.682487582364772
400,0.91,1.1,14,0.4120996053605819,4.855508705614209
400,0.91,1.1,14,1.4832577158476803,4.942411380730984
400,0.91,1.1,14,0.4374556490464956,4.852660549572761
400,0.91,1.1,14,2.3341340512607958,4.972185871555734
400,0.91,1.1,14,1.053533255309911,4.893370490308632
400,0.91,1.1,14,1.3110506030831972,5.008156639726626
400,0.91,1.2,15,0.6418888873917383,4.808262157590855
400,0.91,1.2,15,0.007798619504987821,4.688595714095117
400,0.91,1.2,15,0.13562962055013453,4.745201636136599
400,0.91,1.2,15,2.099131521587953,5.015611665727235
400,0.91,1.2,15,1.320994344883859,4.938347260421887
400,0.91,1.2,15,0.7351479852716869,4.8795994984417135
400,0.91,1.2,15,1.9592781227955958,5.083404087070184
400,0.91,1.2,15,0.3519243713287495,4.703373375022286
400,0.91,1.2,15,1.275240001405725,4.955343003027494
400,0.91,1.2,15,0.8709035984575231,4.949244680799868
400,0.91,1.2,15,1.5498388499448918,5.026313247838894
400,0.91,1.2,15,0.04424068771795292,4.638602453517303
400,0.91,1.2,15,0.20382112506273628,4.757740039426613
400,0.91,1.2,15,0.1049839958503356,4.674633860340812
400,0.91,1.2,15,1.0161500292715977,4.95414008267346
400,0.91,1.2,15,2.4312145292599654,5.085018270441938
400,0.91,1.2,15,0.8786447913891542,4.842278162897758
400,0.91,1.2,15,0.11708688593214508,4.688426619650403
400,0.91,1.2,15,0.0014644606518767738,4.554712524919204
400,0.91,1.2,15,0.8992415370747504,4.986415079738197
400,0.91,1.2,15,0.776383562184116,4.920129321806856
400,0.91,1.2,15,0.04153909078246826,4.600761934186564
400,0.91,1.2,15,0.8822225099289519,4.906022362316495
400,0.91,1.2,15,0.10709490865693361,4.687208399257435
400,0.91,1.2,15,1.484945865661204,4.998053930503151
400,0.91,1.2,15,1.8968135188854018,4.9760945719678045
400,0.91,1.2,15,2.391555007493853,5.066442340977682
400,0.91,1.2,15,0.9632958856022465,4.876463988438378
400,0.91,1.2,15,1.1641611708407473,4.922768980202703
400,0.91,1.2,15,2.0190454527149035,4.960290078427734
400,0.91,1.2,15,0.1701940389854742,4.700824579744868
400,0.91,1.2,15,0.001359783360549753,4.503172913719237
400,0.91,1.2,15,1.2229544757008535,4.933409428970197
400,0.91,1.2,15,0.639969187233358,4.847193756612399
400,0.91,1.2,15,0.13793448551113238,4.703640038524355
400,0.91,1.2,15,0.6430460536302378,4.851713536279096
400,0.91,1.2,15,0.8264103094525168,4.9047494504322895
400,0.91,1.2,15,2.2988245410878854,5.051013176503942
400,0.91,1.2,15,0.2562547839673443,4.698413048298152
400,0.91,1.2,15,0.6622666224459508,4.9003841672021
400,0.91,1.2,15,0.5216298885450923,4.904750443387925
400,0.91,1.2,15,0.11492064665383658,4.646509158580628
400,0.91,1.2,15,0.8843920584473197,4.932229220570738
400,0.91,1.2,15,0.44867960340124613,4.8434303578823785
400,0.91,1.2,15,1.139153471997922,4.949041568486059
400,0.91,1.2,15,0.17754572293317528,4.788572612590657
400,0.91,1.2,15,1.479729069276254,4.974460180917001
400,0.91,1.2,15,0.08217446721291981,4.625455999969454
400,0.91,1.2,15,0.0061836520861580785,4.488658522805494
400,0.91,1.2,15,0.07532648057430288,4.6608059771953485
400,0.91,1.2,15,0.8450946403551036,4.940472148160419
400,0.91,1.2,15,0.0013849097703822972,4.562048200165169
400,0.91,1.2,15,0.8241697036681042,4.82333105152504
400,0.91,1.2,15,1.3272388682296037,4.998141101438849
400,0.91,1.2,15,0.4432783865980574,4.764621133961444
400,0.91,1.2,15,0.1595400984554095,4.673568020424853
400,0.91,1.2,15,1.2218557062086488,4.9700902894057055
400,0.91,1.2,15,0.28827563395708505,4.72906857172729
400,0.91,1.2,15,2.359511985906972,5.0153846217779305
400,0.91,1.2,15,1.799040653231898,5.064707057026933
400,0.91,1.2,15,0.9983925931378893,4.860663854001972
400,0.91,1.2,15,0.5801031304249389,4.738998746624803
400,0.91,1.2,15,0.1416833519091604,4.7405904539632235
400,0.91,1.2,15,1.4938816536955517,4.943048613961586
400,0.91,1.2,15,0.6914912886924884,4.858657498841764
400,0.91,1.2,15,0.008654611825348723,4.599157800190663
400,0.91,1.2,15,1.1589447649165354,4.931788082447483
400,0.91,1.2,15,2.6209117439149985,5.0011017796667705
400,0.91,1.2,15,2.443103482446307,5.035363266622868
400,0.91,1.2,15,0.9491253644097533,4.899201474214694
400,0.91,1.2,15,1.5462488952644948,4.909410491749723
400,0.91,1.2,15,0.0460918029018778,4.532766438382293
400,0.91,1.2,15,0.014156322085003486,4.517645354184469
400,0.91,1.2,15,0.3189540082319446,4.808219348725162
400,0.91,1.2,15,1.1156724818200874,4.9269392995960875
400,0.91,1.2,15,0.15727908943326846,4.736915770566708
400,0.91,1.2,15,1.2187986028345748,4.8298816798398825
400,0.91,1.2,15,0.9991587982321831,4.925950853941271
400,0.91,1.2,15,1.7172519659761694,5.067126710978893
400,0.91,1.2,15,1.8871259097013358,4.987158745237501
400,0.91,1.2,15,0.004303343381669617,4.566800195787576
400,0.91,1.2,15,0.14254884852939942,4.705179589450925
400,0.91,1.2,15,0.31002987941290194,4.802314037226076
400,0.91,1.2,15,0.024970837566324726,4.582169849423464
400,0.91,1.2,15,0.5803654914001561,4.8782996695156315
400,0.91,1.2,15,0.936529400118386,4.9620658983945765
400,0.91,1.2,15,1.706678379164917,4.927689409807654
400,0.91,1.2,15,2.267190025422025,5.045139764052408
400,0.91,1.2,15,0.9441571546297238,4.892220813968926
400,0.91,1.2,15,1.5348979382197148,5.009262259521989
400,0.91,1.2,15,0.697549233526243,4.835994449932351
400,0.91,1.2,15,1.272293029286737,4.965091614115867
400,0.91,1.2,15,0.007957376975386315,4.565879560305932
400,0.91,1.2,15,1.4569958505835994,4.991165582581486
400,0.91,1.2,15,0.49085151128290017,4.869279931552567
