N,lr,sr,KL_mean,KL_std,entropy_mean,entropy_std
800,0.88,0.9,0.6831656985705499,0.5845435303281974,4.767152755125023,0.1261503749696598
800,0.88,1.0,0.7785720111936126,0.6149544032920135,4.8002341516208284,0.12136230126657743
800,0.88,1.1,0.8353382036220924,0.5846873172624241,4.822623528950709,0.11863299613469008
800,0.88,1.2,0.8690527539490589,0.5879503909861492,4.823858584722504,0.11614731304864573
800,0.91,0.8,0.3953397014175213,0.41665752708259995,4.678929276889781,0.11607009906604333
800,0.91,0.9,0.5926629014353592,0.5750556143189829,4.752845612529554,0.12101611328953159
800,0.91,1.0,0.7087066013820178,0.6011784656129311,4.779091046121098,0.13189058519638064
800,0.91,1.1,0.83494218595696,0.7229496685134893,4.808147274839975,0.13739034788219703
800,0.91,1.2,0.7161198301244782,0.6307422765723234,4.789836507096109,0.12746327114858358
800,0.9400000000000001,0.8,0.3138359176522864,0.44652715038411117,4.667853248044842,0.11449315973819137
800,0.9400000000000001,0.9,0.4145789293717946,0.38571450423485576,4.716968874550853,0.1109315339202684
800,0.9400000000000001,1.0,0.5125991097096814,0.53341871578972,4.747366246224766,0.12312391255580776
800,0.9400000000000001,1.1,0.4885086064925086,0.488724078403663,4.742883141789193,0.1122379953924043
800,0.9400000000000001,1.2,0.5129930525641835,0.4657904746645601,4.750141861513617,0.12197664424276901
800,0.9700000000000001,0.8,0.11738678062651926,0.18259648591019137,4.621217124143439,0.08883314790270765
800,0.9700000000000001,0.9,0.18279554491189465,0.2619889340864818,4.6461816080437135,0.09316424483898425
800,0.9700000000000001,1.0,0.1834664917068552,0.24766562331023922,4.665282108103198,0.09449495053311377
800,0.9700000000000001,1.1,0.20593962300623772,0.2706325249230819,4.672705126950767,0.10215658555854862
800,0.9700000000000001,1.2,0.25732472072057316,0.34049918046200295,4.682932853683731,0.11940967547871732
800,1.0,0.8,0.025428213833316726,0.07623024917177051,4.547749288950086,0.0647965248265785
800,1.0,0.9,0.055783972439322135,0.127213972306168,4.593825125376194,0.07570214181357071
800,1.0,1.0,0.06117488213883512,0.18747169631396157,4.584298169534772,0.08850488595247405
800,1.0,1.1,0.07969516864970433,0.17021899175690028,4.5958543986047165,0.09653182133563452
800,1.0,1.2,0.054513869052751546,0.10385620091370439,4.571842030704262,0.08371192205179825
900,0.85,0.8,0.474901410803749,0.3872717414172995,4.708623098890815,0.09278598275544564
900,0.85,0.9,0.8445864585779568,0.6251827677115628,4.787791277820433,0.11214739822797738
900,0.85,1.0,0.8009374033320538,0.6513195632980816,4.792331918302209,0.11222431380177343
900,0.85,1.1,0.9280535076019896,0.637712408147792,4.8208303264185135,0.1139777368407333
900,0.85,1.2,0.9977380225732495,0.6127433704291225,4.834592601619408,0.11351054826233888
900,0.88,0.8,0.41952090254598184,0.4466475318119601,4.688009811140923,0.1140484060133256
900,0.88,0.9,0.6966999038525397,0.6240117507835741,4.7710214785029965,0.12389493503099834
900,0.88,1.0,0.7203315170667781,0.5419567789349439,4.788991230239258,0.11499713880856015
900,0.88,1.1,0.8125141049603966,0.6122526729918177,4.800686911014605,0.12308250749776616
900,0.88,1.2,0.70717470160879,0.4973593931934933,4.789063970986636,0.11067789066673026
900,0.91,0.8,0.32976782828217444,0.3811448750871606,4.663556471030813,0.11172107636357491
900,0.91,0.9,0.5356984333712911,0.5557845964000475,4.736401784731512,0.12194065431025695
900,0.91,1.0,0.501106618001561,0.4769067928209184,4.739155044479815,0.11839322469563027
900,0.91,1.1,0.7321070990702749,0.5459003123495716,4.786978250774487,0.11724111243720921
900,0.91,1.2,0.7285909192107277,0.6508650881371566,4.790138507426939,0.13512220069605627
900,0.9400000000000001,0.8,0.2708290786886163,0.37460278310064604,4.650148653985632,0.11993998501543367
900,0.9400000000000001,0.9,0.396000722330431,0.48978994027199596,4.705034702070683,0.11356099811557964
900,0.9400000000000001,1.0,0.47213727629741065,0.4960614353883986,4.729183470871078,0.12144515124077371
900,0.9400000000000001,1.1,0.5050929367659817,0.49970545650628684,4.7433938180079105,0.11221480252929328
900,0.9400000000000001,1.2,0.5461155774707158,0.5342012227180878,4.7600854610379635,0.11363877860836519
900,0.9700000000000001,0.8,0.1499396055346573,0.2733889203773146,4.61380073865676,0.09895390757426073
900,0.9700000000000001,0.9,0.17804323604777675,0.25354077859422525,4.649211300782407,0.09689060287904447
900,0.9700000000000001,1.0,0.16085748443065012,0.21754701130124868,4.653972260291457,0.08618728405274326
900,0.9700000000000001,1.1,0.19481524710874873,0.28785163535230995,4.656070555598672,0.10535026106904827
900,0.9700000000000001,1.2,0.24839367579231567,0.3519376899535444,4.66198951940905,0.1176740340731743
900,1.0,0.8,0.020987106952787594,0.055611940979937304,4.549034383535135,0.06231347603018344
900,1.0,0.9,0.034571490818908646,0.07826443321819122,4.566542045350555,0.0725481471275191
900,1.0,1.0,0.04006374143784448,0.08577446819734798,4.587384156793144,0.07636935816461458
900,1.0,1.1,0.05676185683872837,0.1281239744670751,4.569888434296234,0.08357049063756995
900,1.0,1.2,0.055790895801568124,0.09854793193053658,4.571637138336866,0.08824471555772838
1000,0.85,0.8,0.45986408505522713,0.5378127481428938,4.678243198913474,0.11207359073882081
1000,0.85,0.9,0.7593390724120368,0.5687283379228082,4.772381107108842,0.10734466117600476
1000,0.85,1.0,0.7649304617128168,0.581549901004484,4.788058151956765,0.10616743518342016
1000,0.85,1.1,0.819800764759441,0.5388475251650061,4.801461519394229,0.10142414340486404
1000,0.85,1.2,0.8801348612568363,0.6112890885928611,4.803753426014431,0.10839194787800914
1000,0.88,0.8,0.40529810008997286,0.4966084087129335,4.675139348865983,0.11007037334257998
1000,0.88,0.9,0.6265746692779363,0.46015294316525474,4.755518739407707,0.11678554709030638
1000,0.88,1.0,0.7157086805162522,0.523999510363764,4.78026269729193,0.10548934051340028
1000,0.88,1.1,0.8235410749760996,0.527493828420605,4.809533283493176,0.10148946099620239
1000,0.88,1.2,0.774299038360996,0.6179350688591656,4.802790088338043,0.1134683794107295
1000,0.91,0.8,0.4589956086611035,0.539283534821209,4.687934346184053,0.11912070079415002
1000,0.91,0.9,0.5605173319866197,0.6133136877331223,4.738245306009921,0.11947525152491827
1000,0.91,1.0,0.5841500339766758,0.5150846679331027,4.748200376506379,0.11598968899190122
1000,0.91,1.1,0.7405958539045467,0.5791965192000094,4.788995753127888,0.11544971605288923
1000,0.91,1.2,0.620648503793108,0.5022289522544262,4.770292029080564,0.10388871415016691
1000,0.9400000000000001,0.8,0.22364229584490036,0.2576827635679037,4.642727985432466,0.0973193667442697
1000,0.9400000000000001,0.9,0.3329848756641023,0.3476460536437277,4.694585879287838,0.09979462971674932
1000,0.9400000000000001,1.0,0.46625675198905236,0.4578723178881125,4.727063648913327,0.11466940980643595
1000,0.9400000000000001,1.1,0.5185938563430199,0.4882310216985235,4.74690393074432,0.12323667193945972
1000,0.9400000000000001,1.2,0.5121835041482371,0.48346756764181154,4.74807366451178,0.11193660271705995
1000,0.9700000000000001,0.8,0.10873869069068987,0.16890717920363002,4.606020795394523,0.08728391411607415
1000,0.9700000000000001,0.9,0.15198578095331125,0.22971650498940535,4.633971542443751,0.08475323387250704
1000,0.9700000000000001,1.0,0.25672838137390086,0.2929266985840841,4.6715885697742365,0.10457081463118427
1000,0.9700000000000001,1.1,0.20395318797798737,0.2484560261357947,4.672828279201278,0.09485180157634931
1000,0.9700000000000001,1.2,0.17517188579326887,0.19551076865734063,4.653190658766376,0.08611661711946784
1000,1.0,0.8,0.01594073998787215,0.0325263145084987,4.557478186153463,0.05083795289083709
1000,1.0,0.9,0.029538271764431197,0.05053505092521607,4.565748993007866,0.06417863102748231
1000,1.0,1.0,0.03154252884877688,0.08507783538775722,4.553620870920471,0.06898828101235381
1000,1.0,1.1,0.029004284402989463,0.03825056262844447,4.558875426527961,0.07060565791619931
1000,1.0,1.2,0.06013625846339501,0.13337642868476765,4.568767080637736,0.09104706584181894
